id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
1801687068470292872,Oh Rejah…  I have so much to say but I’m scared of you.#RHONairobi https://t.co/gMdLJpcs4r,1,2,32,0,Fri Jun 14 18:44:05 +0000 2024,1,FALSE,FALSE
1801687045988917393,But she's a loose canon. I know a liability from far #RHONairobi,0,0,0,0,Fri Jun 14 18:44:00 +0000 2024,0,FALSE,FALSE
1801686689615855745,Renja is like me. Once I'm irritated everybody getting it unfortunately #RHONairobi,0,1,1,0,Fri Jun 14 18:42:35 +0000 2024,0,FALSE,FALSE
1801684476637982779,"Sorry, Minne needs someone that she's afraid to physically challenge #RHONairobi",0,2,0,0,Fri Jun 14 18:33:47 +0000 2024,0,FALSE,FALSE
1801682835486437412,"Today’s episode was something else, we now know not to mess with South Sudanese women, Rejah has proved it😂#RHONairobi",0,0,6,0,Fri Jun 14 18:27:16 +0000 2024,0,FALSE,FALSE
1801682322837680472,"@Peshy_E I know right? 
I was surprised how alijibu Zena when asked about the  head piece they were given by Rejah #RHONairobi",0,1,0,0,Fri Jun 14 18:25:14 +0000 2024,0,FALSE,FALSE
1801681860021408025,Xenah Wangu amekuwa Mrs.Mops 😂😂😂😂😂😂😂 wa #MommyClubShowmax huko #RHONairobi @ShowmaxKenya,0,1,0,0,Fri Jun 14 18:23:23 +0000 2024,0,FALSE,FALSE
1801681822461403332,"Also I don’t get why Minne’s husband is complaining about her spending R17 000. 
Kanti isn’t that a normal spend at clubs???  Are they not rich ???

#RHONairobi",0,4,11,0,Fri Jun 14 18:23:14 +0000 2024,0,FALSE,FALSE
1801681475944742957,"Me too Dr C ""who are you Rejah?"" 😂 #RHONairobi",0,1,5,1,Fri Jun 14 18:21:52 +0000 2024,0,FALSE,FALSE
1801680397194936403,"I literally use ""kipindi cha lala salama"" in everyday speak🤭🤭😐. My bestie will scream when she hears Dr C #RHONairobi",0,1,1,0,Fri Jun 14 18:17:34 +0000 2024,0,FALSE,FALSE
1801680137114558821,Minnie has met her match #RHONairobi,1,0,1,0,Fri Jun 14 18:16:32 +0000 2024,0,FALSE,FALSE
1801679335419507039,This season is boring and giving low budget . Producers should bring back Sonal and Susan #RHONairobi,0,1,11,0,Fri Jun 14 18:13:21 +0000 2024,0,FALSE,FALSE
1801678223966601634,"Minne has been unnecessarily mean this season but Rejah's reaction was uncalled for...also Rejah is very much giving Mishi Dora ""village champion"" vibes 😂 #RHONairobi",0,0,1,0,Fri Jun 14 18:08:56 +0000 2024,0,FALSE,FALSE
1801678002306056676,"I do not for a minute condone violence, but truth be told, today Minne met her match. Rejah called it as it is, Minne has been a bully this whole time, she did the exact same thing to Lisa, today she got the exact medicine, and I am here for it👏🏾👏🏾. #RHONairobi",0,0,39,0,Fri Jun 14 18:08:03 +0000 2024,0,FALSE,FALSE
1801675260275679633,Minnie 🤮🤮 #RHONairobi,0,1,2,0,Fri Jun 14 17:57:10 +0000 2024,0,FALSE,FALSE
1801674780099186874,"I love a mentally unstable queen on a reality show. Rejah is about to make tv really fun!  

(I hope she’s getting the help she needs )  #RHONairobi",1,0,20,0,Fri Jun 14 17:55:15 +0000 2024,0,FALSE,FALSE
1801670890851098732,"Mine met her match! Love Reja!!!

 #RHONairobi",0,0,8,1,Fri Jun 14 17:39:48 +0000 2024,0,FALSE,FALSE
1801669722439549206,Minne could’ve just stood up and left the event right that instant but she wanted to prove that her husband can come running or send security but it did not happen😭💔 #RHONairobi,10,1,87,3,Fri Jun 14 17:35:09 +0000 2024,1,FALSE,FALSE
1801669658304503891,Gosh! Minne is so distasteful. So fowl. So vile! #RHONairobi #RHON,0,0,10,0,Fri Jun 14 17:34:54 +0000 2024,0,FALSE,FALSE
1801668167112052854,Rejah is so beautiful omg #RHONairobi,0,0,4,0,Fri Jun 14 17:28:59 +0000 2024,0,FALSE,FALSE
1801667135971713066,Rejah humbled Minne okay???#RHONairobi,0,0,8,0,Fri Jun 14 17:24:53 +0000 2024,0,FALSE,FALSE
1801666977879978008,"Rejah &amp; Minne’s fight escalated so quickly 😳&amp; you don’t attach a pregnant woman, over her saying she doesn’t have WhatsApp? #RHONairobi",0,1,2,0,Fri Jun 14 17:24:15 +0000 2024,0,FALSE,FALSE
1801665793165328592,That was a genuine moment between Dr. C and Farah #RHONairobi #RHON,0,0,6,0,Fri Jun 14 17:19:33 +0000 2024,0,FALSE,FALSE
1801665503225651489,"Susan wasn't fired. She was invited to return, but she declined. #RHONairobi",0,1,1,0,Fri Jun 14 17:18:23 +0000 2024,0,FALSE,TRUE
1801664995706454109,Dr.C “what a short ……….. #RHONairobi,0,0,1,0,Fri Jun 14 17:16:22 +0000 2024,0,FALSE,FALSE
1801664584438227214,Minne 😭😭😭😂  #RHONairobi,0,0,2,1,Fri Jun 14 17:14:44 +0000 2024,0,FALSE,FALSE
1801664573302264169,"The names are so plastic...zena , farah , mineee, rejah ....WTF #RHONairobi https://t.co/EqN4f7oxCm",0,2,3,0,Fri Jun 14 17:14:42 +0000 2024,0,FALSE,FALSE
1801660116623888464,Eh Minne &amp; her husband’s argument!? Why is she swearing ? #RHONairobi,0,0,2,0,Fri Jun 14 16:56:59 +0000 2024,0,FALSE,FALSE
1801659422353064316,Farah is playing a dangerous game 😭you should never speak on Minne’s relationship #RHONairobi,0,1,8,0,Fri Jun 14 16:54:14 +0000 2024,0,FALSE,FALSE
1801658025675211221,Rejah’s entrance is giving warrior 🤣🤣🤣#RHONairobi,0,0,17,0,Fri Jun 14 16:48:41 +0000 2024,0,FALSE,FALSE
1801656294597677492,"I actually like that Minne is real, showing the good and the bad, relationship fights, no 1 wants us to show the ugly and she is daring #RHONairobi",0,2,6,0,Fri Jun 14 16:41:48 +0000 2024,0,FALSE,FALSE
1801647148292767837,Minne is such an actress😵‍💫 #RHONairobi,0,0,6,0,Fri Jun 14 16:05:27 +0000 2024,0,FALSE,FALSE
1801646660407247234,"It’s about time someone put the vile Minne in her place. Thank you Rejah

#RHONairobi",0,0,6,0,Fri Jun 14 16:03:31 +0000 2024,0,FALSE,FALSE
1801645179645903019,What was Minne drinking that her bill was R17k?  #RHONairobi,0,3,3,1,Fri Jun 14 15:57:38 +0000 2024,0,FALSE,FALSE
1801640464673563048,The actress in this show is ACTING!!!!! What is this? The Real Actresses of Nairobi?! #RHONairobi https://t.co/So2RDduf8Q,0,0,5,1,Fri Jun 14 15:38:54 +0000 2024,0,FALSE,TRUE
1801638642680496351,"Rejah has serious https://t.co/MXHVv0aHjP do you just switch on someone like that 🫠

#RHONairobi",0,0,1,0,Fri Jun 14 15:31:39 +0000 2024,0,FALSE,FALSE
1801627556560478320,Sorry why exactly did Minne stay till the end of Rajas party??  #RHONairobi,0,0,0,0,Fri Jun 14 14:47:36 +0000 2024,0,FALSE,FALSE
1801626465932308495,"Unpopular opinion: The name of Jesus does NOT work for everyone. 

https://t.co/Khj9neU2LH

#RHONairobi Zwai Shamiso",0,0,0,0,Fri Jun 14 14:43:16 +0000 2024,0,FALSE,FALSE
1801618911269405152,Minne is a bully #RHONairobi,0,4,12,0,Fri Jun 14 14:13:15 +0000 2024,0,FALSE,FALSE
1801614681439645903,"After doing my calculations, I can understand why Charles was so pissed at Minne for spending all that money on drinks. babygirl outchea act rich, and mans had to call her out on it. 😂#RHONairobi",0,0,3,0,Fri Jun 14 13:56:27 +0000 2024,0,FALSE,FALSE
1801613905329864899,"Can they drop the entire season and cancel this franchise please!!

This ain't it!! Nah this show is boring af!! 

#RHONairobi https://t.co/6Rj1AXG8zj",1,1,16,0,Fri Jun 14 13:53:22 +0000 2024,0,FALSE,FALSE
1801607503727223295,Is Minnie off her medication? She’s doing too much #RHONairobi,0,0,3,0,Fri Jun 14 13:27:55 +0000 2024,0,FALSE,FALSE
1801606265912582151,"Minne is so annoying this season. Had she not been pregnant, she was going to receive a well-deserved beat down 🥲
#RHONairobi",3,0,36,0,Fri Jun 14 13:23:00 +0000 2024,0,FALSE,FALSE
1801606189844689300,"Minne sisi wer is your Tshirunzi /isidima ...they throw a glass at you and you stay ? Save your shame girl,  leave !!#RHONairobi https://t.co/Djkq5ksQ1G",0,0,0,0,Fri Jun 14 13:22:42 +0000 2024,0,FALSE,FALSE
1801605578902434262,But that fight between minne and her husband was done so that we can know that they can buy alcohol worth thousands. #RHONairobi https://t.co/oo9mAsCaEq,0,2,25,0,Fri Jun 14 13:20:16 +0000 2024,0,FALSE,FALSE
1801603883430470089,Not me being happy about minne being dealt with ....bullies need a big clap now and then .#RHONairobi https://t.co/VhuS6U04Cc,0,0,21,0,Fri Jun 14 13:13:32 +0000 2024,0,FALSE,FALSE
1801603105173225707,"I take that back , yyyeeess we needed @Rajah Anuna Lado to spice things up  #RHONairobi",0,0,2,0,Fri Jun 14 13:10:27 +0000 2024,0,FALSE,FALSE
1801601632066548149,Minnie is still my favourite though. 😭🤣#RHONairobi,0,0,4,0,Fri Jun 14 13:04:35 +0000 2024,0,FALSE,FALSE
1801601281644986426,Rejah is so messy but I like her 😭😭😭#RHONairobi,0,0,1,0,Fri Jun 14 13:03:12 +0000 2024,0,FALSE,FALSE
1801600145068277846,Rejah is killing me and Zena's commentary is the bonus! #RHONairobi https://t.co/L4d4uEF1rD,0,1,4,0,Fri Jun 14 12:58:41 +0000 2024,0,FALSE,FALSE
1801599973089329651,All my faves from S1 of #RHONairobi are gone. Is S2 worth it? 💔🥹,0,3,0,0,Fri Jun 14 12:58:00 +0000 2024,0,FALSE,FALSE
1801599505231437861,lol I didn’t expect that from Rejah.. and little miss Meanie (Minne) deserved it #RHONairobi,0,0,2,0,Fri Jun 14 12:56:08 +0000 2024,0,FALSE,FALSE
1801599475246346474,Rejah’s reaction towards Minne was totally uncalled for. She just needed an outlet for all the emotions she was feeling throughout the day considering how everything was just going downhill with her event. Can’t praise bad behavior #rhonairobi,3,0,26,1,Fri Jun 14 12:56:01 +0000 2024,0,FALSE,FALSE
1801598574003949837,"Minne is such a mean person, she really deserved a cultural massage from Rejah #RHONairobi",0,0,8,0,Fri Jun 14 12:52:26 +0000 2024,0,FALSE,FALSE
1801595270875979988,"Why was minne buying drinks ?, strippers i understand  but drinks at someone's party? And yes i checked 120k kenyan shillings to Rands ....its almost R20k so yes her husband is right for being angry !#RHONairobi",0,0,9,0,Fri Jun 14 12:39:19 +0000 2024,0,FALSE,FALSE
1801593858729353682,Dr C knows everyone #RHONairobi https://t.co/FbabvzIio0,0,0,4,1,Fri Jun 14 12:33:42 +0000 2024,0,FALSE,FALSE
1801593541291913260,Rejah was so needed in this cast. The only one who will take every single one of them toe to toe #RHONairobi,0,0,6,0,Fri Jun 14 12:32:26 +0000 2024,0,FALSE,FALSE
1801593360991260773,"Ok, episode 6 was a lot better. Minne and Charles had a fight that didn't feel scripted, Dr C and Farah had a real connection. #RHONairobi",0,0,3,0,Fri Jun 14 12:31:43 +0000 2024,0,FALSE,FALSE
1801589832998600857,I can't imagine #RHONairobi without Dr C and her diary session 🤣❤️💐 https://t.co/6EttXUAZ3Z,1,0,101,0,Fri Jun 14 12:17:42 +0000 2024,0,FALSE,FALSE
1801588863267123558,Mmines marriage is a lil teka teking #RHONairobi,0,0,4,0,Fri Jun 14 12:13:51 +0000 2024,0,FALSE,FALSE
1801587843245998129,"The same way she threw a drink at Lisa. Case closed! 
#RHONairobi https://t.co/qGTUvwlwRs",0,0,3,0,Fri Jun 14 12:09:48 +0000 2024,0,FALSE,FALSE
1801584127382085676,"Dr C is so unhinged 🤣🤣

""At first I looked at him and I thought he's Sudanese but I'm thinking what a short Sudanese"" #RHONairobi https://t.co/Sb8eylo8Fa",4,0,42,4,Fri Jun 14 11:55:02 +0000 2024,0,FALSE,FALSE
1801583544101212320,It’s Minne throwing shades to single women all the time and her man didn’t even beg her when she expected him to. She was attacked and called her man and he didn’t pitch yho hay. #RHONairobi,0,0,15,0,Fri Jun 14 11:52:43 +0000 2024,0,FALSE,FALSE
1801579570706981327,"Yohh Rejah threw that glass and did not even think twice that Minne is pregnant 

And then she tops it all with ""if you were not pregnant you would know me today"" 😬🫣
#RHONairobi https://t.co/PwIMqJ72M0",1,0,49,0,Fri Jun 14 11:36:56 +0000 2024,1,FALSE,FALSE
1801577988590371062,All of Minne and Charles’ scenes are like acting scenes 😬 #RHONairobi,0,0,13,0,Fri Jun 14 11:30:38 +0000 2024,0,FALSE,FALSE
1801575774551429535,Dr C’s daughter is very emotionally intelligent #RHONairobi,0,0,17,0,Fri Jun 14 11:21:50 +0000 2024,0,FALSE,FALSE
1801574444202148122,Everything about her seems scripted😭😭😭 the other day she pulled a PK and Dorit😭😭#RHONairobi,0,0,4,0,Fri Jun 14 11:16:33 +0000 2024,0,FALSE,TRUE
1801572199767175504,Love Dr C when she’s on her element a mom and a business woman 💕#RHONairobi,0,0,3,0,Fri Jun 14 11:07:38 +0000 2024,0,FALSE,FALSE
1801571153082728766,#RHONairobi minne’s husband is a better cast than her 😖,0,0,1,0,Fri Jun 14 11:03:29 +0000 2024,0,FALSE,FALSE
1801571028058939725,"It’s how Dr. C somehow ended up in the drama for me

😂😂😂

 #RHONairobi",0,0,7,0,Fri Jun 14 11:02:59 +0000 2024,0,FALSE,FALSE
1801570522414698914,Farah spilling tea🤣 #RHONairobi,0,0,1,0,Fri Jun 14 11:00:58 +0000 2024,0,FALSE,FALSE
1801570391367811289,Dr C will always be involved 😭#RHONairobi,0,0,1,0,Fri Jun 14 11:00:27 +0000 2024,0,FALSE,FALSE
1801570281183445185,Lmaoo that fight Minne had with her husband looks so planned 😭#RHONairobi,0,1,11,0,Fri Jun 14 11:00:01 +0000 2024,0,FALSE,FALSE
1801569911812108343,Rejah baby &gt;&gt; #RHONairobi,0,0,1,0,Fri Jun 14 10:58:33 +0000 2024,0,FALSE,FALSE
1801569791968186462,"Minnie what’s to remember she’s pregnant now , she’s been attacking people #RHONairobi",0,1,0,0,Fri Jun 14 10:58:04 +0000 2024,0,FALSE,FALSE
1801569713908011413,Finally some gives Minnie what she deserves #RHONairobi,0,0,1,0,Fri Jun 14 10:57:45 +0000 2024,0,FALSE,FALSE
1801569552465011015,This culture night is such a mess!! What is this🤣🤚🏾 #RHONairobi,0,1,3,0,Fri Jun 14 10:57:07 +0000 2024,0,FALSE,FALSE
1801569246708678875,Dr C will never like Minne😭🤣 #RHONairobi,0,0,1,0,Fri Jun 14 10:55:54 +0000 2024,0,FALSE,FALSE
1801568778083344884,"Minne saying Rejah is not important to her while she is dressed up sitting at Rejah’s party is so funny! Like clown funny

#RHONairobi https://t.co/gwIgTjghEb",0,0,10,0,Fri Jun 14 10:54:02 +0000 2024,0,FALSE,FALSE
1801567819454144523,Reja!! I’m so out of words! I never thought Minne would meet someone more ghetto than her😭 #RHONairobi,2,0,19,0,Fri Jun 14 10:50:14 +0000 2024,1,FALSE,FALSE
1801567127607882078,"Dr. C ran away with her bottles of wine amidst that fight though 

That woman! 

#RHONairobi https://t.co/OtpWQkodWg",0,0,6,0,Fri Jun 14 10:47:29 +0000 2024,0,FALSE,FALSE
1801566236590866509,"Minne: “Come &amp; fight me”

Rejah: “If you were not pregnant, I was gonna beat you like my own child” 

 #RHONairobi https://t.co/HGTJGF8HA9",5,0,62,0,Fri Jun 14 10:43:56 +0000 2024,2,FALSE,FALSE
1801565532027560127,Rejah sized Minne!  #RHONairobi,0,0,1,0,Fri Jun 14 10:41:08 +0000 2024,0,FALSE,FALSE
1801564503580000387,"Rejah threw a drink at Minne for a change? 

 #RHONairobi https://t.co/7ZQvRBeVBh",0,0,3,0,Fri Jun 14 10:37:03 +0000 2024,0,FALSE,FALSE
1801562873774092584,"Zena: This is what, the head? 

Minne: “Honey, leave me out of this. I’m not Sudanese” 

Why does Minne always feel the need to be unnecessarily rude 

#RHONairobi",0,0,13,0,Fri Jun 14 10:30:35 +0000 2024,0,FALSE,FALSE
1801562057495474471,"The way Rejah walked in like she is in an action film 

😂😂😂😂
#RHONairobi",0,1,17,0,Fri Jun 14 10:27:20 +0000 2024,1,FALSE,FALSE
1801559515394957453,"Rejah keeps serving us Confessional Looks &amp; I love it! 

#RHONairobi",0,0,1,0,Fri Jun 14 10:17:14 +0000 2024,0,FALSE,FALSE
1801557797340942837,"Even the fight looks so rehearsed! Can Minne sit the next season out? We are bored already! 

Clearly she doesn’t know when to stop acting
 
#RHONairobi",1,0,5,0,Fri Jun 14 10:10:24 +0000 2024,0,FALSE,FALSE
1801555945517957332,"So Minne’s husband cheated on his girl to be with Minne?

So that’s why she gets sensitive about any discussion about her marriage? 

#RHONairobi https://t.co/n8BbLZE2RY",1,0,31,0,Fri Jun 14 10:03:03 +0000 2024,0,FALSE,FALSE
1801553926308741291,"What do they mean by “She has been auctioned” 

I honestly want to know 
#RHONairobi",0,0,4,0,Fri Jun 14 09:55:01 +0000 2024,0,FALSE,FALSE
1801553535240163328,"When Real Housewives say “We are concerned about you” what they are really saying is “I wanna get some tea about your life” 

Vera, Minne &amp; Zena called Rejah to get tea about her &amp; why she left Vera’s party early 

 #RHONairobi",0,0,2,0,Fri Jun 14 09:53:28 +0000 2024,0,FALSE,FALSE
1801552744605417536,The argument between minne and the husband is giving Bollywood😂#RHONairobi,0,1,1,0,Fri Jun 14 09:50:20 +0000 2024,0,FALSE,FALSE
1801551400066752954,"Farah clocked Minne's tea long ago, that's why she's always jumpy when they mention her marriage...how you get them is definitely how you loose them 💅🏼
#RHONairobi",1,1,57,0,Fri Jun 14 09:44:59 +0000 2024,0,FALSE,FALSE
1801550415827251394,Rajah...I'm so confused todays episode went from boring to chaotic and stopped at what tje hell is going on?#RHONairobi,0,0,2,0,Fri Jun 14 09:41:04 +0000 2024,0,FALSE,FALSE
1801547941301129349,Minne is so mean and vile!! Why come for Rejah like that? Mxm  #RHONairobi,0,0,0,0,Fri Jun 14 09:31:15 +0000 2024,0,FALSE,FALSE
1801547753001988487,"Lamiez Moeres her husband Khuli Chana behind closed doors 😱😱according to Musa Khawula

https://t.co/aEospcO3ax

Tyla
Zille
National Assembly 
Faith Muthambi
Emtee
Musa
#RHONairobi
Don Toliver
Lord Mvala
Malusi Gigaba
Coloured
Mark Fish
Scotland 
#Dopamine
Thoko Didiza https://t.co/ckwUNp8njB",0,1,0,0,Fri Jun 14 09:30:30 +0000 2024,1,FALSE,FALSE
1801545154962084177,We’re on episode 6 and I can confidently say we still don’t know who Rejah really is… #RHONairobi,0,1,17,0,Fri Jun 14 09:20:10 +0000 2024,1,FALSE,FALSE
1801544738178240968,I’m convinced production forced them to stay at that event because there’s no way I would have stayed after that #RhoNairobi,0,2,42,0,Fri Jun 14 09:18:31 +0000 2024,0,FALSE,FALSE
1801544395730112717,Haibo what kind of host is this?  Rajah my dear  #RhoNairobi https://t.co/vdVjkUWgcx,0,0,7,0,Fri Jun 14 09:17:09 +0000 2024,0,FALSE,FALSE
1801543960294224090,"samanthabridal's
The Samantha’s Rose is a fresh and bright wine with a light fruity taste, light red berries taste, light pink in the glass, light texture, light flavors of strawberries on the palate, medium dry with decent acidity, and a pleasing finish. #rhonairobi https://t.co/P5eQebHLGS",0,0,9,0,Fri Jun 14 09:15:25 +0000 2024,0,FALSE,FALSE
1801543715023904909,"Why did Rajah walk in like that🤣🤣🤣🤣, also girl is a ticking time bomb🙉 #RhoNairobi",2,2,34,1,Fri Jun 14 09:14:27 +0000 2024,0,FALSE,FALSE
1801543282096320656,Rejah and Minne can NEVER be friends. They’re are too sensitive and lack emotional intelligence. #RHONairobi,2,0,28,0,Fri Jun 14 09:12:44 +0000 2024,0,FALSE,FALSE
1801543186118062185,Rejah is a ticking time bomb 😭 yerrr after Minne comes back from the labour ward it’s on sight #rhonairobi,3,2,38,0,Fri Jun 14 09:12:21 +0000 2024,0,FALSE,FALSE
1801542974636957906,I’m glad Vera didn’t attend this flop of an event chile #RHONairobi,0,0,5,0,Fri Jun 14 09:11:30 +0000 2024,0,FALSE,FALSE
1801542416928755776,"Minne is a better woman than me, staying around after being attacked like that? Girrrrl! 👀 #RHONairobi",0,1,12,0,Fri Jun 14 09:09:17 +0000 2024,0,FALSE,FALSE
1801541302586094079,Throwing things to a pregnant woman is crazy work 😬 #RHONairobi,0,0,8,0,Fri Jun 14 09:04:52 +0000 2024,0,FALSE,FALSE
1801540906824180181,Rejah just threw a glass at Minne 😵‍💫 what ?! #rhonairobi,0,0,6,0,Fri Jun 14 09:03:17 +0000 2024,0,FALSE,FALSE
1801540093833846795,"🤣🤣🤣🤣😭😭 Rejah swore at Minnie then hugged and kissed her. 

She said you will not ruin the whole event.

That yoh from Zena regarding next week🤣🤣😭😭

#RHONairobi",0,0,9,0,Fri Jun 14 09:00:04 +0000 2024,0,FALSE,FALSE
1801540089043984554,"Rejah said I want yol one by one because why yol ruining my cultural event.

#RHONairobi https://t.co/9i9a8J2ybs",0,1,8,0,Fri Jun 14 09:00:02 +0000 2024,0,FALSE,FALSE
1801540066780611043,"🤣🤣🤣🤣 ""if I'm not important why are you here?"" -Rejah

The guy literally left because of the drama.

The kitty at the back looking cute.

Dr C called Minnie out because she'd be in shit were she not pregnant.

#RHONairobi",0,1,9,0,Fri Jun 14 08:59:57 +0000 2024,0,FALSE,FALSE
1801540061411881352,"Rejah said girl who doesn't have security?

🤣🤣🤣She said ""don't have a big mouth because your security is here"" 🤣🤣🤣

She said ""that's the security? That slim thing that looks like a mosquito "" 🤣🤣🤣🤣🤣 Rejah is a menace

#RHONairobi",1,1,17,0,Fri Jun 14 08:59:56 +0000 2024,0,FALSE,FALSE
1801540057272029504,"💀💀💀 not ""what a short Sudanese"" Dr C

🤣🤣🤣Dr C said what is security to someone who has been to a war zone 

#RHONairobi",0,1,6,0,Fri Jun 14 08:59:55 +0000 2024,0,FALSE,FALSE
1801540053211967928,"Lol Minnie stayed this long at this party after all this fighting.

#RHONairobi",0,1,3,0,Fri Jun 14 08:59:54 +0000 2024,0,FALSE,FALSE
1801540048468210032,"What is EMSulpt?

#RHONairobi",0,1,0,0,Fri Jun 14 08:59:53 +0000 2024,0,FALSE,FALSE
1801540043288244553,"🤣🤣🤣🤣😭😭🤣🤣 Rejah is now all laughs while Minnie is crying lying to her man.

Did Rejah say she grew up in the barracks 💀

#RHONairobi",0,1,3,0,Fri Jun 14 08:59:51 +0000 2024,0,FALSE,FALSE
1801540038670287043,"🤣🤣🤣🤣 Dr C ran away and now they throwing things at each other💀💀

No way Minnie was ready for this half Sudanese mandam.

#RHONairobi",0,1,5,0,Fri Jun 14 08:59:50 +0000 2024,0,FALSE,FALSE
1801540033553235984,"Bathong Minnie why didn't you let the event just start💀

Wait was Rejah really walking up to Minnie😱🤣🤣😭 she said fuck your pregnancy 

#RHONairobi",0,1,3,0,Fri Jun 14 08:59:49 +0000 2024,0,FALSE,FALSE
1801540029375717516,"Where are the other ladies?

Why was Minnie acting snux?

Lol Dr C and putting her wine in every scene

#RHONairobi",0,1,1,0,Fri Jun 14 08:59:48 +0000 2024,0,FALSE,FALSE
1801540024443285729,"Rejah walked in so annoyed you can feel her stress and embarrassment 

#RHONairobi",0,1,6,0,Fri Jun 14 08:59:47 +0000 2024,0,FALSE,FALSE
1801540019288469695,"Yhuuuu not the deep fibroids conversations... Did she say the fibroids were bigger than a baby 💀 that sounds terrible 

#RHONairobi",0,1,2,0,Fri Jun 14 08:59:46 +0000 2024,0,FALSE,FALSE
1801540014569848994,"🤣🤣😭😭 Dr C is actually sticking to the theme for this event because it was organised by Scarlett.

Also how did Rejah pay money to the wrong person? Wasn't she supposed to pay the even coordinator who pays the venue?

#RHONairobi",0,1,1,0,Fri Jun 14 08:59:45 +0000 2024,0,FALSE,FALSE
1801540009008177247,"Dr C going for 3rd time is a charm approach with Rejah.

💀😕 Not she made this lunch because she wanted to present her event invitation.

#RHONairobi",0,1,0,0,Fri Jun 14 08:59:43 +0000 2024,0,FALSE,FALSE
1801539997377409474,"3 of the 6 ladies did IVF wow and like only 2 are over 40 right?

#RHONairobi",0,1,1,0,Fri Jun 14 08:59:41 +0000 2024,0,FALSE,FALSE
1801539990964330987,"When oestrogen levels decline so does the bone density in women - Farah's American doctor because she wants to still be a bodybuilder at 70

#RHONairobi",0,1,0,0,Fri Jun 14 08:59:39 +0000 2024,0,FALSE,FALSE
1801539985427902575,"😕😕 why is she inside his car, just let him go cool off.

💀Rhaaaaa the slip just showed there for a second and babies was ready to act the carefree mess away.

#RHONairobi",0,1,1,0,Fri Jun 14 08:59:38 +0000 2024,0,FALSE,FALSE
1801539979270631919,"Why was Minnie spending 120k on drinks when she doesn't even drink🫤 like make it make sense? 

Unless she was secretly drinking or was Vera's sponsor for the divorce party.

#RHONairobi",2,1,6,0,Fri Jun 14 08:59:36 +0000 2024,0,FALSE,FALSE
1801539972601639349,"Girl that's a social disclaimer we've seen #LoveGoals couples breakup out of the blue and scandals come out. Minnie's overreaction is either put on or hiding something.

#RHONairobi",0,1,2,0,Fri Jun 14 08:59:35 +0000 2024,0,FALSE,FALSE
1801539966956118359,"I actually hate the debrief sessions housewives franchises force on us😩 like just get to the real tea and don't pretend you're debriefing.

#RHONairobi",0,1,1,0,Fri Jun 14 08:59:33 +0000 2024,0,FALSE,FALSE
1801539962350821534,"Why is Dr C acting like her family doesn't know she's a loose cannon?

😭😭🤣🤣Not I'll apologise because my daughter said so

#RHONairobi",0,1,2,0,Fri Jun 14 08:59:32 +0000 2024,0,FALSE,FALSE
1801539956134854940,"Dr C auctioned how?

#RHONairobi",0,1,0,0,Fri Jun 14 08:59:31 +0000 2024,0,FALSE,FALSE
1801539950287954202,"Lol Rejah arrived at midnight and still left early.

Why is bums gossiping up Rejah like she doesn't know she's a cancer survivor.

#RHONairobi",0,1,0,0,Fri Jun 14 08:59:29 +0000 2024,0,FALSE,FALSE
1801539946269818961,"So Minnie invited her not friend to her house?

Lol is Zena standing them up?
Nevermind she arrived to maybe improve this scene.

#RHONairobi",0,1,1,0,Fri Jun 14 08:59:28 +0000 2024,0,FALSE,FALSE
1801538893092626486,Someone finally stood up to minne the bully….girl bye #RHONairobi,0,0,2,0,Fri Jun 14 08:55:17 +0000 2024,0,FALSE,FALSE
1801538480691954162,I also hate how Zena is a fence sitter #RHONairobi https://t.co/wAlD0638CD,0,0,10,0,Fri Jun 14 08:53:39 +0000 2024,0,FALSE,FALSE
1801537916625125644,Dr C is a very good villain and housewife!!#RHONairobi,0,0,11,0,Fri Jun 14 08:51:24 +0000 2024,0,FALSE,FALSE
1801537778347352086,Again Minne telling a South Sudanese plus Ugandan girl about Security is funny lmao. Hio ni damu imechanganywa na vita unamuambia kama nani 🤣🤣🤣🤣🤣🤣🤣 Rejah get her!!! #RHONairobi https://t.co/OGgwf2Aoh3,1,0,9,0,Fri Jun 14 08:50:51 +0000 2024,0,FALSE,FALSE
1801537747347288100,Minne should chill with the confrontations with these women and just chill and enjoy her pregnancy #RHONairobi,0,0,4,0,Fri Jun 14 08:50:44 +0000 2024,0,FALSE,FALSE
1801536794262999155,Bring back Sonal and Susan. Let go of this woman #RHONairobi https://t.co/lh6CA6If8h,0,1,18,2,Fri Jun 14 08:46:57 +0000 2024,0,FALSE,FALSE
1801536745458008524,"Minne has always been a horrible person, ya’ll hated Susan for no reason. #RhoNairobi",0,1,33,0,Fri Jun 14 08:46:45 +0000 2024,0,FALSE,FALSE
1801536655888679047,Minne’s husband is being silly I’m sorry 🤷🏿‍♀️ #RHONairobi,0,0,2,0,Fri Jun 14 08:46:24 +0000 2024,0,FALSE,FALSE
1801536454725714201,"Vera is actually a nice person, I wish she wasn’t making her bum her whole personality #RhoNairobi",6,6,153,2,Fri Jun 14 08:45:36 +0000 2024,1,FALSE,FALSE
